2024-01-26T06:11:05.718Z,127.0.0.1,-,GET,/,1.1,200,98043,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:05.865Z,127.0.0.1,-,GET,/assets/ww%20side%20name%20logo.png_white@3x.png,1.1,200,493271,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:05.973Z,127.0.0.1,-,GET,/assets/Sliding2.jpg,1.1,200,148676,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.068Z,127.0.0.1,-,GET,/css/Home.css,1.1,200,9542,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.142Z,127.0.0.1,-,GET,/assets/Sliding1.jpg,1.1,200,255129,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.155Z,127.0.0.1,-,GET,/assets/Sliding4.jpg,1.1,200,211135,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.222Z,127.0.0.1,-,GET,/assets/Product1.jpg,1.1,200,89298,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.259Z,127.0.0.1,-,GET,/assets/Product2.jpg,1.1,200,131797,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.290Z,127.0.0.1,-,GET,/assets/Product3.jpg,1.1,200,111613,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.302Z,127.0.0.1,-,GET,/assets/Sliding3.jpg,1.1,200,128962,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.370Z,127.0.0.1,-,GET,/assets/re-1.jpeg,1.1,200,9867,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.388Z,127.0.0.1,-,GET,/assets/re-3.jpeg,1.1,200,10813,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.425Z,127.0.0.1,-,GET,/assets/re-4.jpeg,1.1,200,6517,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.449Z,127.0.0.1,-,GET,/assets/moisturizer.jpg,1.1,200,181227,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.456Z,127.0.0.1,-,GET,/assets/newlogo.png,1.1,200,21051,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-26T06:11:06.630Z,127.0.0.1,-,GET,/assets/re-2.jpeg,1.1,200,9239,http://localhost:8080/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
